heel_x,heel_y,heel_pressure,brake_overlap,accel_overlap,safety,p_heel_x_min,p_heel_x_max,p_heel_y_min,p_heel_y_max,p_heel_pressure,p_brake_overlap,p_accel_overlap
"[0.6342, 0.8116]","[0.1932, 0.3159]",22.846021139638378,0.0,35.998267754606516,1,0.05515066756711241,0.11083187889346606,0.8916371885467385,0.7501563703660359,0.15286108090107042,1.0,0.5486216868558391
"[0.5851, 0.8291]","[0.2466, 0.3397]",61.41937747456166,0.0,29.360143443714346,1,0.22395078633480758,0.06515413316493404,0.35162916159146673,0.4266242507519872,0.07426973191885898,1.0,0.9489816485514483
"[0.5556, 0.7807]","[0.1595, 0.2446]",32.69378910225571,0.0,34.889100117578046,0,0.4271372580309519,0.24874127801378831,0.4184845343921154,0.2682558650467918,0.5426232664203627,1.0,0.6249054073403892
"[0.4106, 0.6789]","[0.2285, 0.3226]",42.01846968533507,0.0,25.461401416458134,0,0.2013002906173913,0.7636090081068689,0.5682321815378268,0.6517315311606584,0.8664213726239314,1.0,0.6499296971538777
"[0.5059, 0.7967]","[0.2323, 0.2942]",50.252615928140465,0.0,17.908786953190443,0,0.9322809776710346,0.16734905973406788,0.5177679225731705,0.9073964000800389,0.3928918922769923,1.0,0.22661624539268066
"[0.559, 0.7178]","[0.2241, 0.336]",28.156242930447135,0.0,47.35073962514275,1,0.399372870368625,0.7996804925762369,0.6305100099038854,0.472000393754603,0.3236525630605166,1.0,0.08272770549645268
"[0.5251, 0.728]","[0.2617, 0.3081]",33.444107697848,0.0,45.46611410763575,0,0.7194416840242097,0.6895656577349498,0.2173525977560039,0.8716504516559075,0.5848429952405925,1.0,0.12195697651403437
"[0.5985, 0.7515]","[0.1789, 0.2656]",42.15006129521049,3.6168660594595266,38.837849612619614,2,0.1593684204689686,0.46228807971083374,0.6727799620861563,0.4909437041784088,0.8578028256815879,0.015898206694551154,0.37681230610111005
"[0.5537, 0.7226]","[0.1239, 0.2467]",74.28967690557647,0.0,26.121893146257268,2,0.44321413786153463,0.7471264187959709,0.12816373168885212,0.2865357835804607,0.00427028861157817,1.0,0.6981561374184941
"[0.557, 0.7318]","[0.1741, 0.2832]",43.61349691422429,0.0,26.996820268389275,0,0.4154608010961195,0.6496313807035694,0.6046465903308509,0.7369454206293953,0.7633193740900743,1.0,0.7639346250155462
"[0.5594, 0.7171]","[0.2267, 0.3444]",59.27633380756862,0.0,43.82327445896465,0,0.3964580638415873,0.8073273051745038,0.5931992383212072,0.3743266868856574,0.1081945815903001,1.0,0.1668711824629372
"[0.5415, 0.6994]","[0.1793, 0.2773]",54.468077742303464,0.0,26.461699624325867,0,0.5534179922598321,0.9932720780006025,0.678808620088657,0.6504646209049656,0.22794354359864621,1.0,0.7234662611224405
"[0.3959, 0.5901]","[0.1547, 0.2898]",44.416120437934225,0.0,23.674439636527026,0,0.13686025777110036,0.11640728346544639,0.36485195812503934,0.8381106270546113,0.7128657505244002,1.0,0.5270236042453273
"[0.5294, 0.6807]","[0.1133, 0.241]",28.129650740431856,0.0,48.72234675636453,1,0.6749902884811301,0.7825798454487892,0.08283117277386981,0.23813128541117445,0.3225673668144916,1.0,0.061174143748071334
"[0.4498, 0.6835]","[0.2634, 0.3768]",52.71704332981882,0.0,29.523223183861276,0,0.47316206935180294,0.813333143920466,0.20469949662711873,0.12454810641978671,0.2892567060788849,1.0,0.961973121362543
"[0.4416, 0.6049]","[0.2191, 0.3469]",22.022675900223437,0.0,47.68425328513845,1,0.4038352596690318,0.17407630530781681,0.7022335296349052,0.34781564759021766,0.1341045846382836,1.0,0.07698982533048673
"[0.5447, 0.8571]","[0.2195, 0.3421]",59.2105014841251,0.0,16.016080893099982,2,0.5229380119654607,0.02481367822036044,0.6959526751755927,0.4003233686210612,0.10940458037947051,1.0,0.16199541100356019
"[0.6128, 0.7947]","[0.2453, 0.3321]",42.400063698619064,0.0,35.181848827845016,0,0.10718778878323193,0.17604635942391855,0.3649256035648041,0.5206516329960673,0.8414764296440641,1.0,0.6043292811491445
"[0.5801, 0.783]","[0.2432, 0.3029]",8.197317432421887,0.0,50.71082599216615,2,0.25242887209361076,0.23577133441527864,0.3872933138004554,0.9535916978000007,0.008043852763034504,1.0,0.03835107768908166
"[0.5412, 0.6894]","[0.1839, 0.2965]",35.91392685961793,0.0,30.297507446588618,0,0.5559606678449578,0.8797050530251511,0.747777169462065,0.9447074880760697,0.7334754335592345,1.0,0.9762658414268313
"[0.5469, 0.8152]","[0.1853, 0.3016]",47.84737385107529,0.0,27.359955077322038,1,0.5027150786503592,0.09994229111442211,0.7681175961192114,0.9738217288601292,0.513145423199677,1.0,0.7917764571968825
"[0.4783, 0.7231]","[0.1665, 0.2993]",37.1557135235228,3.8077248441419282,18.322480824015805,2,0.7569214072059478,0.7412574336711162,0.5033723142024662,0.9881040662649812,0.8126382698896342,0.011133413875150143,0.24290684815344465
"[0.5062, 0.7181]","[0.3194, 0.3913]",48.580069731922876,0.0,40.823430544352476,2,0.9290873687976863,0.7958980915552254,0.016908609484120596,0.06771537456706399,0.4746054525851977,1.0,0.279100121616087
"[0.4613, 0.6075]","[0.2358, 0.3086]",29.799709987452452,0.0,22.298719173593128,0,0.5806329266371951,0.1861475385168483,0.47358456527304216,0.8628083955212592,0.3953116498658942,1.0,0.4412239191530942
"[0.5196, 0.728]","[0.1745, 0.2883]",24.32821152654871,0.0,29.051914406100114,0,0.7794102023699141,0.6888112609279019,0.6107449112373289,0.8157068378406718,0.19155855209357386,1.0,0.9244668880902409
"[0.5261, 0.6812]","[0.2197, 0.3176]",39.142655163428735,0.0,17.654977202073887,0,0.7097675930433349,0.788199414219851,0.6937674566452212,0.7255528463838372,0.9430432755018849,1.0,0.21701579773154933
"[0.3926, 0.6511]","[0.1879, 0.2313]",40.378788007478974,0.0,45.56894600097433,0,0.12493748653850803,0.48471255125628077,0.8080312319969829,0.16931020824850784,0.9748184232715753,1.0,0.11949551172819432
"[0.4807, 0.7131]","[0.2546, 0.3658]",35.81938778725214,0.0,41.548853107256825,0,0.7832534449652819,0.8514134620385879,0.27524079497619003,0.18812778776712813,0.7275515533456791,1.0,0.2481373955175492
"[0.4933, 0.6971]","[0.2013, 0.2458]",54.727493759706306,0.0,29.684152507868692,0,0.9238319724868137,0.9672390310930793,0.9785621469657018,0.2781067638516068,0.21971318198062884,1.0,0.9748032056874603
"[0.6566, 0.7591]","[0.2342, 0.3059]",29.79751149833131,0.0,18.45851064413072,2,0.025294573256531713,0.398301043944827,0.4936940117516536,0.9066291552210721,0.395209802098178,1.0,0.2484391137115587
"[0.5733, 0.734]","[0.2224, 0.3629]",43.75798728798819,0.0,45.35907049242632,0,0.2948945886162504,0.627326979495972,0.6546745718873509,0.20828815601431694,0.7541548464994148,1.0,0.12456117900913183
"[0.4869, 0.7144]","[0.188, 0.3428]",40.8156396539635,0.0,26.340682729528528,0,0.851901498408132,0.8365459895173555,0.8106024757298547,0.392396964585231,0.9458095385247979,1.0,0.7144160210915325
"[0.4907, 0.7392]","[0.222, 0.2855]",21.319408574367,0.0,18.947951591824815,0,0.8939625079257055,0.5756264624199372,0.6597394630762728,0.7724888472944774,0.11953793955707044,1.0,0.2690708397751397
"[0.4805, 0.7248]","[0.2054, 0.2955]",24.17163779597785,0.0,12.378819875274559,1,0.7802376598163646,0.7227379415550689,0.9144247477649913,0.92814752005991,0.18715902181872146,1.0,0.07804936056697216
"[0.5197, 0.656]","[0.1971, 0.2984]",40.14293219498358,0.0,23.54034868106225,0,0.7787605733506852,0.5294884265320094,0.9537967124211242,0.9741800801806362,0.9904966087436181,1.0,0.5183019369894621
"[0.429, 0.6411]","[0.1502, 0.3037]",63.774399984243566,0.0,15.453618774700605,2,0.3106053979464368,0.3999912063987229,0.319382871155505,0.9417987271728984,0.0475688493845219,1.0,0.14576947120705214
"[0.4706, 0.7112]","[0.1894, 0.2746]",46.951237742785736,0.0,23.771791634771752,0,0.6747628981783977,0.8723500369836361,0.832320756453307,0.6118409147330266,0.5624071316039222,1.0,0.5334022641734091
"[0.4884, 0.6221]","[0.2663, 0.352]",19.292382098264408,0.0,37.44408733697715,1,0.8683909763709318,0.26556975196742827,0.1845955295981221,0.2980579383893063,0.0844131300317454,1.0,0.45662923686339196
"[0.4251, 0.6248]","[0.1724, 0.3189]",2.6741432185679486,0.0,26.24599836024767,2,0.2848711809472787,0.28284174531842254,0.5813273072674652,0.7055878203727897,0.0018677844353625196,1.0,0.7073628829658318
"[0.5252, 0.7362]","[0.1742, 0.2629]",48.79664311605256,0.0,33.55693382113711,0,0.7188849426087871,0.6055535503633267,0.6057145419514729,0.45864871787911377,0.4635257428653672,1.0,0.722070201655286
"[0.5295, 0.7175]","[0.1685, 0.2902]",38.84543820486161,0.0,22.766653404677683,0,0.6735342435834547,0.803022790766301,0.5288918051367337,0.8443146550650272,0.9233510226667874,1.0,0.469474303875113
"[0.4298, 0.5558]","[0.2662, 0.3219]",53.695191634124434,0.0,30.651690663642313,2,0.3162110446710432,0.03933618683816214,0.18568928515533456,0.6619999175967358,0.25375925905090424,1.0,0.9480393902205964
"[0.4992, 0.6861]","[0.2296, 0.3245]",29.431384951462704,0.0,49.20900822086021,1,0.9903445097310042,0.842876958740914,0.5539476026539658,0.6247599403086654,0.37847051470358983,1.0,0.054744212116103086
"[0.5663, 0.7532]","[0.2473, 0.2975]",44.202549974302315,3.4089884863399966,26.515139219731033,2,0.3436519422114229,0.447288959805097,0.3440759632222228,0.9604286281482552,0.7261792280399468,0.02304673774911379,0.7274751674930574
"[0.5665, 0.7606]","[0.2055, 0.2739]",50.154081556334354,0.0,33.844294376196586,0,0.34200430710642205,0.38670974178832473,0.9119230993375272,0.6012198619928906,0.39745598349150935,1.0,0.7006601855893269
"[0.5728, 0.7503]","[0.2103, 0.3355]",34.63043634152222,0.0,14.344727725315616,0,0.2982095739684223,0.47257424943016546,0.8360648630828184,0.47742488927283255,0.6545403363294737,1.0,0.11745933833876272
"[0.5112, 0.6935]","[0.175, 0.2735]",34.88697315722722,0.0,45.201061224168704,0,0.8729369421850655,0.9257282110381705,0.6171614891615499,0.5962363784346782,0.6700454943758148,1.0,0.12848430611901485
"[0.4501, 0.6485]","[0.1944, 0.2848]",40.303153973180684,0.0,25.227933710551348,0,0.4758581859559535,0.46193202652927234,0.9108555166199084,0.7615675600822992,0.9798453209489765,1.0,0.6332149912030747
"[0.4261, 0.6438]","[0.25, 0.3276]",46.51211615872395,0.0,40.50533649906501,0,0.29128799911898573,0.4222816512577464,0.3170838454780932,0.5814837606476546,0.5873526627773938,1.0,0.29347282832449473
"[0.5268, 0.7146]","[0.2383, 0.3317]",39.82799194585707,0.0,28.768197042410947,0,0.702198280712755,0.8349193440114875,0.44390305658992846,0.5265865125363861,0.9885635107373474,1.0,0.9019643284357729
"[0.5309, 0.7146]","[0.1562, 0.2652]",51.68795605311384,0.0,36.11579365020806,0,0.6583881009224102,0.8351863186953616,0.3811051539010101,0.486933777939797,0.3300583576068091,1.0,0.5408160940480154
"[0.5754, 0.7791]","[0.151, 0.2805]",34.45677772879564,0.0,36.71012427211001,0,0.28146248585774103,0.2585548036520394,0.32743373430711387,0.696872067213016,0.6441277981584761,1.0,0.5022126128416581
"[0.6044, 0.7276]","[0.2437, 0.265]",24.059257534442686,0.0,25.47559660487283,0,0.135784937285188,0.6935761822752928,0.3818429024782565,0.48356373826554455,0.1840475825378195,1.0,0.6509517917473497
"[0.4825, 0.7016]","[0.2815, 0.3566]",63.72370441735816,0.0,40.919064357618524,2,0.8028699392974242,0.9816846509574227,0.10300975044106,0.2578962175164441,0.04804441453388362,1.0,0.2748742286374396
"[0.4254, 0.6253]","[0.121, 0.2258]",32.744395161490644,0.0,22.410151360069005,0,0.2862874634103616,0.2861420800395099,0.114065420695649,0.13761714781271014,0.5454223854162121,1.0,0.44786161118341683
"[0.4801, 0.6816]","[0.2126, 0.3097]",33.17869499538703,0.0,37.77934220027543,0,0.7757506759782388,0.7931834947224125,0.8007896445656454,0.8469531594850324,0.5697348215434517,1.0,0.43660779333087407
"[0.4938, 0.7322]","[0.1389, 0.251]",39.21036014713379,0.0,26.09794705833469,0,0.929640345541716,0.6450183874722398,0.22176528764294645,0.32717409294109023,0.9475344121361491,1.0,0.6963847471325808
"[0.5269, 0.6488]","[0.1706, 0.2786]",40.80617331584777,0.0,33.4955794863206,0,0.7004351809637979,0.46468051036412317,0.556715629786479,0.6692316883800504,0.9464375234575325,1.0,0.7266704743205248
"[0.5048, 0.6258]","[0.19, 0.2808]",35.35979629014061,0.0,25.380069976457392,0,0.9452962957884782,0.2894675724287228,0.8414161569359503,0.7017174704877011,0.6989904273535743,1.0,0.6440863386020934
"[0.5097, 0.7206]","[0.1911, 0.2753]",39.79079323661189,0.0,30.499759747065955,0,0.8898225551793377,0.7680029833099249,0.8584475516490709,0.6209794895189327,0.986090467405651,1.0,0.9601415337986353
"[0.4699, 0.6696]","[0.1823, 0.275]",39.52285322286191,0.0,19.25306298308233,0,0.6672462773033121,0.6642904993635341,0.7237988515420202,0.6165912829774101,0.9682826873576819,1.0,0.2825118845082888
"[0.4589, 0.6657]","[0.1831, 0.3175]",42.09783192424968,0.0,32.47556984688794,0,0.5572276557793268,0.6243317828698196,0.7347174162941323,0.7260472658478205,0.8612216014317664,1.0,0.8044771960710101
"[0.5279, 0.7094]","[0.1896, 0.2676]",11.71015049215221,0.0,30.44187834959586,2,0.6898962404294828,0.8926725448788443,0.8347588918201055,0.5171098952523321,0.018399076770782938,1.0,0.9647546788788289
"[0.4626, 0.6892]","[0.1424, 0.2406]",62.57051568409419,0.0,24.598464459275274,1,0.5930783737630387,0.8770186208033042,0.24968127057262168,0.2345152588321855,0.059988746892021105,1.0,0.589091140405348
"[0.496, 0.7333]","[0.2284, 0.3339]",38.23254023758531,0.0,29.449720336097037,0,0.9543572750265336,0.6342877117555816,0.5694287385762988,0.4972022685868718,0.8829044563262105,1.0,0.9561161835847929
"[0.5067, 0.7261]","[0.2067, 0.3535]",46.967471433363826,0.0,31.3400447616791,0,0.9236045841524354,0.7095537143797834,0.893250392180938,0.28443794380800036,0.5614948240463093,1.0,0.8933990348919947
"[0.4369, 0.6264]","[0.2382, 0.3292]",23.46278390159171,0.0,23.83642946734888,0,0.3669872762136348,0.29317783438877065,0.44449075290062123,0.5589196331729238,0.16817200144032962,1.0,0.5376588914792273
"[0.5133, 0.629]","[0.124, 0.2528]",34.347996865008994,0.0,28.712414242703307,0,0.849540634794606,0.3102539277234213,0.12845328205936174,0.34468664952165984,0.6376405483414078,1.0,0.8975486843821963
"[0.5709, 0.8017]","[0.1935, 0.3304]",31.932209604155027,0.0,19.94448059105079,0,0.3112519955100965,0.14645656373699614,0.8962030536451213,0.5427045170481875,0.5013826310484868,1.0,0.3146311520201316
"[0.4058, 0.6547]","[0.228, 0.3261]",57.63668517410254,0.0,53.45733038961008,2,0.17858213080574248,0.5176301179988889,0.5755412612217554,0.6019093045392885,0.14163658372388604,1.0,0.018989703346474197
"[0.3601, 0.5859]","[0.1619, 0.2556]",32.97023671796941,0.0,40.59118660208185,2,0.04566954323679245,0.10307704704003644,0.44621163837094824,0.37444536124190875,0.558000778839048,1.0,0.28954574270186995
"[0.4059, 0.5707]","[0.2053, 0.2954]",49.0969598432811,0.0,32.73094105631551,1,0.17877355072037837,0.06471907473295226,0.9155389524066186,0.9271926369029116,0.44840309977284665,1.0,0.7847808776019343
"[0.4883, 0.7152]","[0.1992, 0.2915]",32.194954567921656,0.0,41.72112927476695,0,0.8669284178977636,0.827846707550872,0.9870218820756016,0.865198683879443,0.5154206695442475,1.0,0.24115172038481858
"[0.4846, 0.7191]","[0.2609, 0.3865]",34.56857272415267,0.0,10.20747523316222,2,0.8263656487871291,0.7853404937897859,0.22343359345029057,0.08363161790030671,0.6508231583383466,1.0,0.0477875872843562
"[0.4618, 0.7241]","[0.2735, 0.3804]",37.05339801759177,3.792534712813426,4.423202621659939,2,0.5849385179039965,0.7304200941144137,0.1414821896487821,0.10763824825861339,0.80603047056867,0.011459793062910863,0.010537308744190016
"[0.5904, 0.7553]","[0.1299, 0.237]",55.406141521951604,0.0,26.007089382500936,0,0.1966859032523982,0.4292842668561634,0.16089373916819416,0.20734552612116897,0.19919615030927995,1.0,0.6896787523563217
"[0.3442, 0.5351]","[0.3166, 0.3829]",17.321768091638578,0.0,16.214358563978912,2,0.025994118066179354,0.018487729688534894,0.019663441492665797,0.09740336976345455,0.058777668527473084,1.0,0.16802917823418573
"[0.5088, 0.7387]","[0.1779, 0.2489]",24.212037336706807,0.0,27.63394475551671,0,0.8998383195927133,0.5803468209970974,0.6585372892443099,0.3065785630064334,0.18828699161280293,1.0,0.8129628339974836
"[0.5925, 0.7948]","[0.2071, 0.3714]",16.632338011722197,0.0,32.056566405948985,1,0.18617723380428908,0.1754881452413083,0.887471335791496,0.15341489096724598,0.05149815978043606,1.0,0.8370591302810215
"[0.4547, 0.61]","[0.2415, 0.3362]",26.949974562862597,0.0,39.20414498340611,0,0.5173518932516433,0.19847597949008278,0.4066823497515334,0.46964875635917647,0.276814962268069,1.0,0.357356195053111
"[0.4689, 0.6855]","[0.1718, 0.2486]",30.260799385694714,0.0,18.617360157247866,0,0.6570351845565218,0.835942193374978,0.5726720711077788,0.30348729681620235,0.4170211619117057,1.0,0.2550102681103733
"[0.4433, 0.6664]","[0.1983, 0.3412]",20.626224950915333,0.0,33.996306861600715,0,0.4175564556264244,0.6312245248282125,0.9723065895181591,0.4099713866400718,0.1064230797289922,1.0,0.6894285513851951
"[0.4446, 0.6481]","[0.1915, 0.2999]",31.190227040623974,0.0,30.143896931522324,0,0.4285271182285303,0.458420595681858,0.8645622347005524,0.9988155960118671,0.46285869617923336,1.0,0.9885190822132384
"[0.476, 0.6848]","[0.2135, 0.3308]",15.823426228799022,0.0,33.47509309933085,2,0.7320561355708024,0.8282749020262937,0.7871467684041665,0.537293774722414,0.04393457402643616,1.0,0.7282087254973002
"[0.5908, 0.7805]","[0.2113, 0.3072]",27.784135314787825,0.0,24.802280492464,0,0.19446787496684437,0.25029100477833555,0.8212387809261914,0.8861924724786179,0.3086833149277003,1.0,0.6032225314271564
"[0.5807, 0.8398]","[0.2526, 0.3431]",54.405044798922404,0.0,43.8313513986212,2,0.24910028793838812,0.045796047749329036,0.2924906509626862,0.38897942369965954,0.2299761100247648,1.0,0.16662343275622893
"[0.4979, 0.6618]","[0.2056, 0.3005]",44.84305684337323,0.0,28.964913515702737,0,0.9755827336714841,0.5855550907906175,0.9114612832972926,0.9924651114058042,0.686515659725677,1.0,0.9175592859107409
"[0.6261, 0.8026]","[0.214, 0.2725]",42.249612066070334,0.0,47.74182223503769,1,0.07174786146689983,0.14289286668047563,0.7790768991982494,0.5829226158701871,0.8512939681932723,1.0,0.07603301363208906
"[0.5019, 0.7024]","[0.2452, 0.3425]",27.966657324650626,0.0,22.096113463177765,0,0.9781762665961364,0.9731699335205996,0.3664040463084628,0.39506207447904584,0.315967717413294,1.0,0.4293008264862005
"[0.5876, 0.8228]","[0.2188, 0.3277]",21.566980491463312,0.0,37.428273399555536,1,0.21055746967001265,0.0793802359390436,0.7072835538944684,0.5801766583189123,0.12451754471172814,1.0,0.4575862207566934
"[0.5243, 0.6645]","[0.2015, 0.357]",26.330127093588633,0.0,29.403315194394715,0,0.7279523605212745,0.6115997980782367,0.9758184294801435,0.2540407114844515,0.25463806234770503,1.0,0.9524196758579646
"[0.5341, 0.6817]","[0.1721, 0.2747]",39.48148207724782,0.0,26.722575833332364,0,0.6264668489953793,0.7932942885971132,0.5772069945148367,0.6129481817807154,0.9655342716761319,1.0,0.7431064292728721
"[0.5627, 0.6812]","[0.1932, 0.2232]",50.41812135672002,0.0,36.323153404675466,0,0.3705348384221463,0.7879725372059323,0.8918551853716418,0.12442478288826517,0.38529756386611314,1.0,0.527180841434252
"[0.6901, 0.8914]","[0.1787, 0.2759]",50.82840900562385,0.0,27.008265208104106,2,0.006619771703110963,0.006255613232826113,0.6701209004172626,0.6295407532154527,0.36686172354217006,1.0,0.7648076836513902
"[0.5734, 0.7287]","[0.1341, 0.3163]",47.5673483498,0.0,3.380346628426718,2,0.29409100338550875,0.6816904868676117,0.18733353220850946,0.7450341499947908,0.5282940136047318,1.0,0.0077685878026219745
"[0.4653, 0.6499]","[0.2185, 0.3444]",31.14931763118467,0.0,0.0,2,0.6196437707069758,0.473930715184427,0.7120907960821994,0.37407333416849353,0.46078377625103406,1.0,0.0026997960632601866
"[0.5449, 0.7714]","[0.2512, 0.3269]",40.294597988847855,0.0,42.72422160284049,0,0.5211300714870348,0.30794914056076805,0.3058098060325425,0.5909080889852938,0.9804140351657857,1.0,0.20322316457695866
"[0.4911, 0.6655]","[0.1849, 0.3027]",36.14388963955305,0.0,42.30258457879696,0,0.8990636686409026,0.6217016579196476,0.7630819043152648,0.9575504673960147,0.7479508297059834,1.0,0.21860033529658263
"[0.466, 0.6752]","[0.2684, 0.3461]",37.585722838063,0.0,48.873409462559465,1,0.6270618576690098,0.7235597553781337,0.1715189967667683,0.35646015092259775,0.8405501953952321,1.0,0.059114482430117514
"[0.5605, 0.7485]","[0.275, 0.3344]",64.44553476351776,0.0,29.824717517178225,2,0.3874086762898009,0.48813633066616346,0.13337683118114776,0.49105408566291797,0.04163722697442699,1.0,0.9860151974353275
"[0.4884, 0.7153]","[0.215, 0.3045]",18.85599715595665,0.0,17.073651980021086,1,0.8686386990145543,0.8269013153879248,0.7647646048245605,0.9281216695837434,0.0780692574378133,1.0,0.19613739698085142
"[0.5072, 0.7262]","[0.1658, 0.2685]",37.18387820893287,0.0,25.804161573489985,0,0.9179403683188333,0.7080098689014263,0.49336200075101055,0.5286582826166175,0.8144595834751958,1.0,0.6747894937489879
"[0.5147, 0.687]","[0.2911, 0.3349]",54.54098688635388,0.0,30.11424515361313,1,0.833915348453478,0.8526737475125308,0.06846288064678344,0.4847678698303751,0.22560851159256512,1.0,0.9908847538652904
"[0.5236, 0.7168]","[0.2148, 0.2803]",22.409302059597543,0.0,19.929617757148907,0,0.7363535895180219,0.8100871467654462,0.7672805566540484,0.6939046863003904,0.14267784934298136,1.0,0.31391640571215607
"[0.5046, 0.7464]","[0.2049, 0.3052]",32.27503089680499,0.0,46.485747229738664,1,0.9473427279559851,0.5076707707747381,0.9220661033489954,0.9171432984387702,0.5197392312047917,1.0,0.09923479070746656
"[0.3759, 0.5916]","[0.1925, 0.2803]",33.65153802918832,0.0,52.39502879643737,2,0.07628659464822522,0.12165504865293425,0.8813705169449475,0.6934806532838907,0.5967787442900052,1.0,0.025123214163846667
"[0.5679, 0.7121]","[0.1585, 0.2703]",37.320523335352185,0.0,34.78280700730178,0,0.33180728023006345,0.863267731287954,0.4063829563235368,0.5529209292835162,0.8233100259632455,1.0,0.6324504306581723
"[0.428, 0.6542]","[0.1595, 0.223]",20.848514084725394,0.0,29.89136253301804,0,0.303456002612834,0.512846736870585,0.41764651905441996,0.12372813541822528,0.11049835839390694,1.0,0.9913321547353215
"[0.4352, 0.5918]","[0.2146, 0.336]",47.143432724056474,0.0,17.050330215255677,0,0.35425494862534634,0.122069516467541,0.7702403408361327,0.47119948426290614,0.5516522721715935,1.0,0.19533162109309476
"[0.4682, 0.7247]","[0.1864, 0.2509]",47.99544739015773,0.0,45.464338961560514,0,0.6500865595636001,0.7237073456876566,0.7859348947382099,0.32617445486622976,0.5052274927655522,1.0,0.12199981322174429
"[0.4846, 0.7255]","[0.2977, 0.447]",46.10050390021537,0.0,30.763068108490465,2,0.8253914796545359,0.7154224187505737,0.05060612709278061,0.0032774089083223174,0.6111901538833338,1.0,0.9391750073710554
"[0.4526, 0.6642]","[0.1823, 0.2308]",29.555515908507026,0.0,27.10835601589388,0,0.4982420981175485,0.6089243818267629,0.7232404255187044,0.1664851498740455,0.38409622856435355,1.0,0.7724555745546317
"[0.5467, 0.753]","[0.1661, 0.2333]",41.03812948944754,0.0,34.811740886745376,0,0.5045234660095095,0.4489080723907396,0.4976831218640908,0.1823112894336264,0.9310603784246017,1.0,0.6303927749957563
"[0.4237, 0.6153]","[0.2141, 0.3267]",29.20671712517095,0.0,24.142884710108145,0,0.27539947234079054,0.22621774964763997,0.7772537003485227,0.5938105534227591,0.36841821371450356,1.0,0.5580693852153344
"[0.462, 0.6892]","[0.2362, 0.3861]",36.00884007074185,0.0,31.468751731218184,1,0.5873550268219156,0.8768647233365197,0.4689547396055578,0.08493903452847618,0.7394387643240043,1.0,0.883230548354986
"[0.4723, 0.6575]","[0.1979, 0.3073]",65.84161512605053,0.0,15.5753314915434,2,0.6925594657014724,0.5436801663740634,0.96582813300503,0.8837756336514301,0.031281922110419344,1.0,0.14917071663916723
"[0.4925, 0.7019]","[0.2144, 0.3313]",41.148344531155075,3.026714057408838,40.87087189252434,2,0.9146004684086999,0.9781616497648441,0.7726299254294118,0.5308878252472724,0.9237625121962703,0.04361111849179082,0.2769982788976184
"[0.4993, 0.7342]","[0.126, 0.2265]",25.74968108815392,0.0,28.955889588643267,0,0.9919434376976826,0.6254431480540998,0.13884682721953348,0.14167639028744694,0.23501998021047577,1.0,0.9168431610151788
"[0.4508, 0.6283]","[0.1883, 0.2575]",42.164024087966965,3.671704130389361,41.58800860634012,2,0.4818114363565683,0.305634863033835,0.8149153417718259,0.3953646876209854,0.8568893126121265,0.014373031575925734,0.2465373666320969
"[0.5558, 0.7311]","[0.1644, 0.2497]",23.778448887240284,0.0,27.988638221583805,0,0.42552723726684594,0.6564941760862075,0.47655699875859225,0.3144472773844691,0.1764406077692744,1.0,0.8405920941766597
"[0.5277, 0.6799]","[0.1424, 0.206]",25.61187528981986,0.0,28.638002912160218,1,0.6926589047014705,0.7739245408316768,0.24913055179611487,0.06016130449974558,0.23052390462301064,1.0,0.8916634053797214
"[0.4078, 0.5652]","[0.2239, 0.2855]",27.506522368614508,0.0,17.876825717080425,1,0.18765997790863753,0.05412894083409657,0.6332217207641656,0.7717942024727438,0.2978184031678224,1.0,0.22539089497617648
"[0.4191, 0.5459]","[0.1043, 0.2163]",34.6682865736518,0.0,37.597569730181434,2,0.24752003353096896,0.027722482274516475,0.055519701985978394,0.09418221580851248,0.6568188683218329,1.0,0.447399866407614
"[0.4847, 0.7139]","[0.164, 0.2303]",51.24362794707042,0.0,21.241600459769085,0,0.8265862460384825,0.8430739208114073,0.47103049663274055,0.16310325758648225,0.348774506472576,1.0,0.3811170462851836
"[0.4506, 0.7229]","[0.1737, 0.2833]",46.94077837620207,0.0,25.135776268007714,0,0.48004307466618235,0.7433410394666444,0.5991513980564842,0.7384634465397463,0.5629953102688138,1.0,0.6266677309721735
"[0.4653, 0.7223]","[0.1863, 0.2472]",46.27594393896794,0.0,30.01047186082537,0,0.6199772059959265,0.7500366567892478,0.783714355116431,0.29116220162042683,0.6009775043027146,1.0,0.9991644665451637
"[0.5308, 0.6658]","[0.2114, 0.3203]",26.812905212913492,0.0,31.212241836893565,0,0.659494923693692,0.6251386993369574,0.819481513976133,0.6847119553876434,0.2718009705212232,1.0,0.9035134695567423
"[0.499, 0.728]","[0.2196, 0.3049]",33.504227734772215,0.0,12.93903059782241,1,0.9890180008233903,0.6888336900072405,0.6957462900653493,0.922043952929244,0.5882909274562442,1.0,0.08799003217757129
"[0.5284, 0.7853]","[0.2147, 0.3569]",43.26401328259826,0.0,27.691941345119837,0,0.684775669260164,0.22300091191891025,0.769480619236038,0.2555283962660888,0.7856211682532618,1.0,0.8174656242572649
"[0.4425, 0.6242]","[0.2252, 0.335]",32.46016017533904,0.0,37.95230218643714,0,0.411157439085717,0.27885602285860167,0.6137054147250017,0.484537872921317,0.5297943419709887,1.0,0.42647959668066393
